product_id,product_name,manufacturer,category,ingredients,active_amount,dosage,cautions,contraindications,age_restriction,pregnancy_safe,interactions,dur_tags,storage,price_range,source,source_date,reliability,status,created_at,updated_at,updated_by,recommend_flag
SUP-0138,팜스 바이오 베타칸에스,LSK,면역,베타글루칸;아연;비타민C,베타글루칸 250mg,"1일 1회, 1캡슐",면역력 증진,자가면역질환 주의,,미확인,면역억제제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0139,팜스 슈퍼화이버,LSK,장건강,차전자피;이눌린;프락토올리고당,식이섬유 5g,"1일 1~2회, 1포",충분한 수분 섭취 필수,장폐색,,안전,약물 흡수 방해(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0140,팜스 액티브칼맥 더블액션,LSK,미네랄,칼슘;마그네슘;비타민D3;비타민K2;아연,"칼슘 500mg, 마그네슘 250mg","1일 1회, 2정",뼈건강 복합제,고칼슘혈증,,안전,와파린;철분제,병용금기;중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0141,아워팜 코큐텐100mg,아워팜,기타,코엔자임Q10;비타민E,CoQ10 100mg,"1일 1회, 1캡슐, 식후",항산화;심혈관 건강,,,주의,와파린;스타틴;혈압약,병용금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0142,(구) DRS 프로바이오틱스 K-낙산균,DRS,프로바이오틱스,락토바실러스;비피도박테리움;스트렙토코커스 써모필러스,100억 CFU,"1일 1회, 1캡슐",냉장 보관;면역억제제 주의,면역결핍 환자,,안전,항생제(2시간 간격),,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0143,슬림라인컷 다이어트,그린스토어,기타,가르시니아캄보지아(HCA);녹차추출물;L-카르니틴,HCA 1000mg,"1일 3회, 1정, 식전",체지방 감소;식전 복용,임산부;수유부,,금기,당뇨약;스타틴,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0144,코랄칼슘마그네슘플러스80정,그린스토어,미네랄,산호칼슘;산화마그네슘;비타민D3;비타민K2,"칼슘 600mg, 마그네슘 300mg","1일 1회, 2정",비타민K 함유(항응고제 주의),고칼슘혈증,,안전,와파린;철분제;갑상선약,병용금기;중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0145,헤모마임플러스(리뉴얼),네이쳐스팜,미네랄,헴철;엽산;비타민B12;비타민C,철 12mg(헴철),"1일 1회, 1캡슐",헴철(흡수율 높음),철분 과다증,,안전,칼슘제;갑상선약,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0146,디3드림(60C),엔큐엔에이,비타민,콜레칼시페롤,비타민D3 1000IU,"1일 1회, 1캡슐",비타민D 보충,고칼슘혈증,,안전,칼슘제;디곡신,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0147,에이드림스텝1(120정*2),엔큐엔에이,미네랄,칼슘;마그네슘;비타민D;비타민K;아연,칼슘 600mg,"1일 2회, 2정",성장기 뼈건강,,,해당없음,철분제;갑상선약,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0148,에이엘드림(60C*2),엔큐엔에이,미네랄,칼슘;마그네슘;비타민D;아연;비타민K,칼슘 500mg,"1일 2회, 1캡슐",성장기 영양 보충,,,해당없음,철분제,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0149,페리비타캡슐(60캡슐),광동제약(주),미네랄,푸마르산제일철;비타민C;엽산;비타민B12,"철 18mg, 엽산 400μg","1일 1회, 1캡슐",철분 보충,철분 과다증,,안전,칼슘제;갑상선약,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0150,지속성비타민C,아워팜,비타민,아스코르브산;히드록시프로필메틸셀룰로스,비타민C 1000mg,"1일 1회, 1정",서방형 제제,,,안전,와파린,중복성분주의,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0151,뉴케어(당플랜미니-1팩),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0152,뉴케어(구수한맛-1팩),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0153,뉴케어(10팩-선물케이스),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0154,뉴케어하이프로틴(1캔),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0155,뉴케어(당뇨식DM-1캔),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0156,뉴케어토로미퍼펙트(50포),대상웰라이프,기타,단백질;탄수화물;지방;비타민;미네랄 균형배합,열량 200~250kcal/팩,1일 1~3팩,환자 영양보충식,특정 영양소 제한 시 의사 상담,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0157,가네스알파(10병),광동제약(주),기타,당귀;작약;인삼;타우린;비타민B군;카페인,인삼추출물 200mg,"1일 1회, 1병",자양강장;카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0158,가네스알파(1병),광동제약(주),기타,당귀;작약;인삼;타우린;비타민B군;카페인,인삼추출물 200mg,"1일 1회, 1병",자양강장;카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0159,포스톤G액(1병),초당약품공업(주),기타,홍삼농축액;당귀;작약;로열젤리,홍삼 600mg,"1일 1회, 1병",홍삼 드링크,,,주의,와파린;항응고제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0160,박카스D(1병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군;카페인,"타우린 2000mg, 카페인 30mg",1일 1~2병,카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0161,포스톤G액(10병),초당약품,기타,홍삼농축액;당귀;작약;로열젤리,홍삼 600mg,"1일 1회, 1병",홍삼 드링크,,,주의,와파린;항응고제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0162,헛개컨디션(10병),HK이노엔,기타,헛개나무열매추출물;강황추출물,헛개나무열매추출물 3000mg,음주 전후 1병,숙취 해소,간질환 의사 상담,,금기,간 대사 약물,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0163,포스타민액(1병),코오롱,기타,비타민B군;타우린;L-카르니틴,비타민B 복합,"1일 1회, 1병",피로회복 드링크,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0164,포스톤GX액(1병),초당약품공업(주),기타,홍삼농축액;당귀;작약;녹용추출물,홍삼 800mg,"1일 1회, 1병",프리미엄 홍삼 드링크,,,주의,와파린;항응고제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0165,생강쌍화탕(10병),광동제약(주),기타,생강;백작약;당귀;천궁;황기;계피;감초;대추,생약 복합 추출물,1일 1~2병,한방 자양강장,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0166,박카스D(10병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군;카페인,"타우린 2000mg, 카페인 30mg",1일 1~2병,카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0167,원비디(10병),일양약품(주),비타민,비타민B군;비타민C;비타민D;타우린;L-아르기닌,비타민B+C+D 복합,"1일 1회, 1병",종합 비타민 드링크,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0168,헛개컨디션(1병),HK이노엔,기타,헛개나무열매추출물;강황추출물,헛개나무열매추출물 3000mg,음주 전후 1병,숙취 해소,간질환 의사 상담,,금기,간 대사 약물,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0169,박카스D(20병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군;카페인,"타우린 2000mg, 카페인 30mg",1일 1~2병,카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0170,술타민환(1포),한방,기타,헛개나무;갈근;구기자;비타민B1;비타민C,헛개나무추출물 500mg,음주 전후 1포,숙취 해소 한방,,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0171,알유-21(RU-21),온라인팜,기타,숙시닌산;글루타민산;L-시스테인;비타민C,숙시닌산 600mg,음주 전 2~3정,숙취 예방,,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0172,상쾌환(2개입),(주)삼양사,기타,글루타치온;숙취분해효소;비타민C;밀크시슬,글루타치온 100mg,음주 전 1포,숙취 해소,,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0173,생강쌍화탕(1병),광동제약(주),기타,생강;백작약;당귀;천궁;황기;계피;감초;대추,생약 복합 추출물,1일 1~2병,한방 자양강장,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0174,박카스디카페인(10병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군,타우린 2000mg,1일 1~2병,디카페인 버전,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0175,박카스디카페인(1병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군,타우린 2000mg,1일 1~2병,디카페인 버전,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0176,영비천(1병),일양약품(주),기타,녹용;인삼;당귀;천궁;숙지황,녹용추출물 200mg,1일 1~2병,한방 보양 드링크,,,주의,와파린,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0177,쾌변(100ml),네오팜(주),장건강,센나엽추출물;알로에;치커리식이섬유,센나엽추출물 200mg,취침 전 1병,변비 해소;장기 복용 주의,임산부;장폐색;염증성 장질환,,금기,이뇨제;심장약,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0178,알디콤(1포),천지인초,비타민,비타민B1;비타민B6;비타민B12;엽산;타우린,비타민B 복합,"1일 1회, 1포",피로회복;신경 건강,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0179,박카스맛젤리(신맛),동아제약,기타,타우린;비타민B군;구연산,타우린 500mg,1일 1~2개,젤리 타입,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0180,애너포스맥스6000(20ml),디비바이오(주),기타,타우린;L-아르기닌;비타민B군;카페인,타우린 6000mg,"1일 1회, 1앰플",고함량 타우린,카페인 민감자,,금기,,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0181,박카스맛젤리,동아제약,기타,타우린;비타민B군;구연산,타우린 500mg,1일 1~2개,젤리 타입,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0182,쌍화천(1병),동화약품,기타,백작약;당귀;천궁;황기;감초;계피;대추;생강,생약 복합 추출물,1일 1~2병,한방 자양강장,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0183,쌍화천(10병),동화약품,기타,백작약;당귀;천궁;황기;감초;계피;대추;생강,생약 복합 추출물,1일 1~2병,한방 자양강장,,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0184,호르반내복액(30ml),한림제약(주),기타,홍삼;녹용;당귀;구기자;오미자,"홍삼 300mg, 녹용 200mg",1일 1~2병,한방 자양강장,,,주의,와파린;항응고제,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0185,박카스D(100병),동아제약(주),기타,타우린;이노시톨;니코틴산아미드;비타민B군;카페인,"타우린 2000mg, 카페인 30mg",1일 1~2병,카페인 함유,카페인 민감자,,주의,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0186,아워팜 쾌변엔 차전자피환,아워팜,장건강,차전자피;유산균,차전자피 4g,"1일 1~2회, 1포",변비 개선,장폐색,,안전,약물 흡수 방해,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0187,추억의미니텐텐맛츄정(10T),(주)청우식품,기타,포도당;비타민C;구연산,비타민C 50mg,수시 1~2정,간식형 캔디,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0188,테일러푸룬주스(180ml),(주)테일러팜스,장건강,푸룬농축액;수용성식이섬유,푸룬농축액 50g,"1일 1회, 1병",장 건강,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0189,테일러푸룬건자두(250g),(주)테일러팜스,장건강,건자두(프룬),건자두 250g,적당량 간식 섭취,자연 식이섬유,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0190,솔레쉬트로키(6g),선일양행,기타,히알루론산;비타민C;자일리톨,히알루론산 10mg,1일 1~2정,트로키 타입,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0191,추억의미니텐텐맛츄정(10정),한미약품(주),기타,포도당;비타민C;구연산,비타민C 50mg,수시 1~2정,간식형 캔디,,,안전,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0192,조은아이시럽(400mL),조아제약(주),비타민,비타민A;비타민B;비타민C;비타민D;철분;아연;칼슘,어린이 종합 영양 시럽,"1일 1~2회, 5~10mL",어린이용 종합 시럽,,,해당없음,,,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0193,통엔F정(10정),네이쳐스팜,뼈·관절,보스웰리아추출물;MSM;비타민D;강황추출물,보스웰리아 400mg,"1일 1회, 2정",관절 건강;항염,임산부,,금기,항응고제,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0194,안티플엠캡슐(10캡슐),네이처스팜,뼈·관절,보스웰리아추출물;강황추출물;비타민D;MSM,보스웰리아 300mg,"1일 1~2회, 1캡슐",항염·관절 건강,임산부;수유부,,금기,항응고제;NSAIDs,임부금기,직사광선 피하고 서늘한 곳,0,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:40:48,2026-03-11T00:40:48,제품데이터큐레이터,Y
SUP-0195,저온초임계rTG오메가,,오메가,rTG형 EPA;DHA;비타민E,EPA+DHA 1000mg,"1일 1회, 1캡슐, 식후",rTG형 초임계추출;흡수율 높음;수술 전 복용 중단,어류 알레르기,,주의,와파린;아스피린;항응고제,병용금기;중복성분주의,직사광선 피하고 서늘한 곳,,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:41:08,2026-03-11T00:41:08,제품데이터큐레이터,Y
SUP-0196,눈건강 트리플케어 60정,,비타민,루테인;지아잔틴;아스타잔틴;빌베리추출물;비타민A,"루테인 20mg, 아스타잔틴 4mg","1일 1회, 1정",눈 건강 3중 케어(루테인+아스타잔틴+빌베리),,,주의,,,직사광선 피하고 서늘한 곳,,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:41:08,2026-03-11T00:41:08,제품데이터큐레이터,Y
SUP-0197,파인튠L-카르니틴(1병),,기타,L-카르니틴;비타민B2;구연산,L-카르니틴 500mg,"1일 1회, 1병",체지방 감소 보조;운동 시 복용 권장,신장질환,,금기,갑상선약,임부금기,직사광선 피하고 서늘한 곳,,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:41:08,2026-03-11T00:41:08,제품데이터큐레이터,Y
SUP-0198,조은아이엠플러스시럽(400mL),,비타민,비타민A;비타민B군;비타민C;비타민D;철분;아연;칼슘;DHA,어린이 종합 영양+DHA 시럽,"1일 1~2회, 5~10mL",어린이용 종합 비타민+DHA 강화 시럽,,만 1세 이상,해당없음,,,직사광선 피하고 서늘한 곳,,AI 지식 기반 조사,2026-03-11,자체조사,활성,2026-03-11T00:41:08,2026-03-11T00:41:08,제품데이터큐레이터,Y
